Username,ID,SurveyDate,Level,Wins,VIP,Title,Effect,Pet,Death,GearEquipped
edrian_062011,2529760432,2024/12/31,45,2042,n,Baubillionaire,Bauble Master,Polygonal Snowman,Disco,"Snowball Cannon | Bauble Detector | Otherworldly Sceptre"
sungjun0617,1538822167,2024/08/10,45,2042,n,,,Bunny Egg,,"Silly Guitar | RedBLOX | Moonwalk Potion | Nunchucks | Spray Paint | Stop Hitting Yourself | Pest Hammer"
contilele,2513289852,2024/10/23,45,2042,n,bearface,The Yellow Strange,Halrog,Curse,"Teddy Bloxpin | Giant Ninja Star | Big Flower | Pest Hammer"
glitterface20000,760066634,2024/12/30,45,2042,n,Joyful,Debuff,Sophisticated Bat,,"Snowball Cannon | War Rocks | Dragonshead Cannon"
misstoastyy,1838239999,2024/08/17,45,2042,n,Genius,Purple sparkles,Scorch the Ever Faithful,Ascend,"Witches Brew | Bloxilicious Bubble Gum | Misfortune Cookie | Snowball | Chocolate Bunny | Christmas Cookie | Compass | RedBLOX | Item of Sentiment | Whoopee Cushion | Tiger Warrior Club | Egg Locater | Frost Potion | Pizza | Ticket Launcher | Taco | Starblox Latte | Double Cheezburger | Egg Hammer | Hot Dog | Pirate Juice | Flute | Chocolate Milk | Saxophone | Bloxxy Radar | Epicsauce | Protest Sign: Egg Hunt Nao | Cymbals | Face Off Potion | A Very Special Monster | R-80 | Inflatable Saxophone | Pumpkin Bucket | Bug Net | Protest Sign: Eggs are for eating | Marshmallow Chirp | Goblet | Bloxiade | Roblox Snowglobe | Chick Horde | Cowbell | Rolling Pin | Big Flower | Panda Friend | Ultra-Flat Spray Paint | Nunchucks | Green Epicsauce | Sparkler | Noise Maker | Watermelon | Pest Hammer | Flower Feet | Chameleon Potion | Foam Finger | BANG! | Spray Paint | Lightblox Jar"
Reaper7126,616741500,2025/01/11,45,2042,n,Cute,Prismatic Prism,,,"Stop Hitting Yourself | Pinata Bat | Snowball Cannon | Bauble Detector | Hot Chocolate | Winter Snowfall | Protest Sign: Noobs | Saxophone"
SavageChippyGirl,580593929,2024/06/17,45,2042,n,.,Light Sprite,8-Bit Tabby Cat,Ghost,""
tina_m27,2765575709,2024/08/23,45,2042,n,Pro,Zzzz,,Pop,"Stop Hitting Yourself | Cake | Ice Cream | Teddy Bloxpin | Big Flower | Fortune Telling Eight Ball | Pizza | Chocolate Bunny | Taco | BANG! | Pest Hammer | Protest Sign: Noobs | Hot Dog | Foam Finger | Chocolate Milk | Saxophone"
Nasren_queen123,910263422,2024/11/21,45,2041,n,Lionhearted,Target,Little Monkey,Bird of Prey,"Otherworldly Sceptre | Pest Hammer | Pumpkin Gun"
DarkSky_0763,644758525,2024/11/21,45,2041,n,,,,Explode,"Magical Umbrella | Fortune Telling Eight Ball"
SaSammin,27476743,2024/09/15,45,2041,n,Scout,,LOLHOO,Camouflage,""
EnbyAndyy,481856544,2024/08/27,45,2041,n,,,Fancy Duck,Ghost,"Halloween Sparkler | Flower Feet | Throwing Spork | Fortune Telling Eight Ball | Item of Sentiment | Starblox Latte | Chocolate Milk"
kttazz,1622970955,2024/12/15,45,2041,y,:-),Ethereal Mist,Round Cat,Ghost,"Stop Hitting Yourself | Ham Bone | Teddy Bloxpin | Item of Sentiment | Bauble Detector | Otherworldly Sceptre | Ink Launcher | Megagavel | Bonk Bat | Snowball Cannon"
Venom26831,2838641665,2024/12/12,45,2041,n,Suspect,,,Burn,"Pest Hammer"
DL0ZE,1292174755,2024/06/14,45,2041,n,,,,,"RedBLOX | Bloxxy Radar | Spray Paint | Beach Gun | Pest Hammer"
zonvzy,1328889644,2024/10/20,45,2041,y,Vyrelord,Lich Aura,,,"Shade Potion | Soul Lantern | Ticket Launcher"
luvsnunii,3197361144,2024/12/31,45,2040,y,Humble,Global Snowglobe,Polygonal Snowman,The Claw,"Snowman Gun | Snowball Cannon"
koolboialexx,497760398,2024/10/12,45,2040,n,Cute,Purple flame,Cat,Flatten,"Beach Staff | Disguise Watch | Fortune Telling Eight Ball | Sign: This Is Epic | Protest Sign: Noobs | Bugle | Teddy Bloxpin"
Santiagodu911,603339980,2024/08/03,45,2040,n,.,!!!!!!!,,Spaghettificate,"Dragonshead Cannon | Wooden Sword | Fake C4 | Green Epicsauce | Throwing Barrel | Magical Umbrella | Item of Sentiment | Stop Hitting Yourself | Staff of the Woodlands"
TreTrauVN30cm,695670001,2024/07/14,45,2040,n,INSOMNIAC,Autumn Ritual,Epic Pumpkin,Terminate,"Shark Launcher | Sign: This Is NOT Epic | Jack Frost"
AndreEstefany,244782768,2024/11/04,45,2040,n,Noob,Butterflies,Bunny,,"RedBLOX | Wooden Sword | Drone | Snowball | Foam Finger | Flower Feet | Throwing Barrel | Protest Sign: Noobs | Magical Umbrella | Staff of the Woodlands | Dance Potion | Spray Paint | April Showers | Lightblox Jar"
dumbnurse,183081518,2024/05/19,45,2040,y,Princess,,Alpaca,,"Dragonshead Cannon | Egg Locater | A Very Special Monster | Moonwalk Potion | Didgeridoo | Clown Bomb | Throwing Barrel | Cherry Pie | Red Stratobloxxer | Flute | Marching Drum | Skeleton Foam Finger | Cursed Mummy Friend | Zombie Protest Sign"
miya_ml0908,765457036,2024/07/16,45,2039,n,Loser,Hot Headed,,Ascend,"Epicsauce | RedBLOX | Basketball | Misfortune Cookie | A Very Special Monster | Fortune Telling Eight Ball | Halloween Sparkler | Clown Bomb | Throwing Barrel | Protest Sign: Eggs are for eating | Apple Pie | Red Stratobloxxer | Teddy Bloxpin | Compass | Item of Sentiment | The Christmas Creep | Rolling Pin | Winter Snowfall | Pumpkin Bucket | Ultra-Flat Spray Paint | Pizza | R-80 | Drone | Laser Finger Pointers | Flute | Protest Sign: Noobs | Magical Umbrella | Skeleton Foam Finger | Magical Horseshoe | Tom's Beans | Starblox Latte | Roblox Snowglobe"
KAREN014499,1217636713,2024/10/11,45,2039,n,Poor,,Fluffy Unicorn,Pause,"Witches Brew | Bloxilicious Bubble Gum | Basketball | Misfortune Cookie | Chocolate Bunny | Haunted Pizza | Disguise Watch | Noob Pop | Dance Potion | Skeleton Foam Finger | The Christmas Creep | Monster Friend | Throwing Spork | Egg Locater | Frost Potion | Chimp Friend | Chameleon Potion | Flower Feet | Exploding Heart | Magical Horseshoe | Pest Hammer | Saxophone | Stop Hitting Yourself | Cymbals | A Very Special Monster | Starfish | Clown Bomb | Halloween Sparkler | Protest Sign: Eggs are for eating | Beach Staff | Tambourine | Cursed Mummy Friend | Cherry Pie | Ancient Firecracker | Big Flower | Epicsauce | Green Epicsauce | Ultra-Flat Spray Paint | Red Stratobloxxer | Moonwalk Potion | Ghost Bag | Pumpkin Bucket | Eggstaff | Protest Sign: Noobs | Face Off Potion | Monster Mash | Hot Chocolate | BANG! | Ra'k Guitar | Zombie Protest Sign"
phrfume,94165020,2024/10/25,45,2039,y,shrugface,The Blue Strange,Arctic Fowl,The Claw,"Stop Hitting Yourself | Killer Whale Launcher | Love Hurts Ray Gun | Alpaca Plushie | Item of Sentiment | Big Flower | Mega Mallet | Menacing Mage Energy Ball | Soul Lantern"
marii10023,1988538874,2024/08/19,45,2039,n,Demigod,,,Burn,"Bloxilicious Bubble Gum | Fake C4 | Fire Extinguisher | Inflatable Saxophone | Chicken Gun | Metal Guitar | Science Project: Potato | Selfie Stick | Beach Ball | R-80 | Pest Hammer | Squid Launcher"
GraceByeow,956412707,2024/07/01,45,2039,n,:-),Light Sprite,Cat,,"Stop Hitting Yourself | April Showers | Lightblox Jar | Halloween Sparkler | Pumpkin Bucket"
xxRamenxXxX,88093683,2024/08/02,45,2038,n,.,Blue Smoke,Blue Balloon Animal,The Claw,"Epicsauce | April Showers | Foam Finger | Stop Hitting Yourself | Drone | Bunch of Balloons | Christmas Tree Launcher | Spray Paint | Whoopee Cushion"
VinvylRecord,2621130449,2024/12/24,45,2038,n,Eternal,,Bunny Egg,Bird of Prey,"Snowball Cannon | Bauble Detector"
TheArianaGrandefan22,1509741337,2024/06/16,45,2038,n,Princess,,Piggy bank,Ghost,""
bobansar,2685858184,2024/12/23,45,2038,y,shrugface,Aurora Borealis,Winter Fairy,Drop Stars,"Super Slash Cat Claws | Brighteyes's Sparkling Shillelagh | Kunai | Retro Candy"
vix9xi,4360027430,2024/09/28,45,2038,y,INSOMNIAC,,,Bird of Prey,"Pumpkin Staff | Cymbals | Pinata Bat | Noob Pop | Alpaca Plushie | Shark Launcher | Metal Guitar | The Celebrator | Otherworldly Sceptre | Moneybag | Soul Lantern | Protest Sign: Noobs | Magical Umbrella | Epicsauce | Dragonshead Cannon | Chocolate Milk | Pest Hammer | Laser Finger Pointers"
im_soboreddd2020,1906914478,2024/04/08,45,2037,n,Error,Green sparkles,,Freeze,"Stop Hitting Yourself | Green Epicsauce | Disguise Watch | Egg Locater | Ra'k Guitar"
buchechudo157,781108546,2024/10/12,45,2037,n,Epic,Purple sparkles,Seal,Spaghettificate,"Epicsauce | Wooden Sword | Frost Potion | Snowball | Panda Friend | Flute | Noise Maker | Apple Pie | BANG! | Whoopee Cushion | Item of Sentiment | Foam Finger"
lionelajah,1586155278,2025/01/09,45,2037,n,,,The Cube,Disappear,"Stop Hitting Yourself | Egg Locater | Big Flower | Soul Lantern | Dragonshead Cannon | Beach Ball | Pest Hammer | Beach Staff | Staff of the Woodlands"
stararely,401158903,2024/05/14,45,2037,y,Suspect,Zzzz,,The Claw,"Witches Brew | RedBLOX | Tiger Warrior Club | Chick Horde | Spider Flinger | Panda Friend | Haunted Pizza | Bloxilicious Bubble Gum | Compass | BANG! | Noob Pop | Shark Launcher | Skeleton Foam Finger | The Christmas Creep | Red Pirate Juice | Egg Locater | Torch | Chimp Friend | Flute | Taco | Egg Hammer | Exploding Heart | Bighead Potion | Magical Umbrella | Tom's Beans | Chocolate Milk | Hot Dog | Ancient Firecracker | Cymbals | Cake | A Very Special Monster | Killer Whale Launcher | Pest Hammer | Pumpkin Bucket | Cherry Pie | Bloxiade | Teddy Bloxpin | Crab Horde | Flower Crossbow | Big Flower | Speech Bubble | Hot Chocolate | Christmas Cookie | Starblox Latte | Red Stratobloxxer | Green Epicsauce | Ticket Launcher | Slush Cannon | Pizza | Slurpee | Pom-Poms | Monster Mash | Ice Cream"
vvibbies,2743241790,2024/09/11,45,2037,n,,,,,""
8MAMAODE,452767408,2024/12/19,45,2037,n,Legend,Lich Aura,Halrog,Drop Coins,"RedBLOX | Teddy Bloxpin | Chick Horde | Rolling Pin | Snowball Cannon | Otherworldly Sceptre | Taco | Pumpkin Gun"
MoonCakeIsBaked,1381127542,2024/12/11,45,2036,y,>:(,Fire Whirl,Round Cat,Abduct,"Staff of Neverending Frost | Otherworldly Sceptre | Megagavel | Guitarmy | Speech Bubble"
Coruja_bloxUwU,1860306498,2024/06/15,45,2036,n,,,Threatening Goose,Shatter,"Pest Hammer"
Elija_Uniu,1389805850,2024/07/10,45,2036,n,Worthless,Cyan flame,Bat,Spaghettificate,"Wooden Sword | Bugle | Fortune Telling Eight Ball | Saxophone | Staff of the Woodlands"
rawrssi,2916100180,2025/01/04,45,2036,y,,Cosmic Trail,Winter Fairy,Gravestone,"Panda Friend | Spider Flinger | Disguise Watch | Super Slash Cat Claws | Alpaca Plushie | The Midas Glove | Bacon Frying Pan | Brighteyes's Sparkling Shillelagh | Otherworldly Sceptre | Ink Launcher | Ghost Potion | Saxophone | Stop Hitting Yourself | Snowman Gun | Staff of Neverending Frost | Chick Horde | Big Flower | RoVacuum | Meteor Staff | April Showers | EPIC Stamper | Noob Pop | 8-Bit Ninja Stars | Squid Launcher | Snowball Cannon | Bauble Detector | Dozens of Dinosaurs | Magical Umbrella | Pest Hammer | Staff of the Woodlands | Frosted Santa | Bighead Potion | Science Project: Volcano | Santa | Annoying Elf | Pool Noodle | Speech Bubble | Present Basket | R-80 | Moneybag | Snowball Launcher | Banana Peel | Rainbow Fireworks"
Noob_NPC239,1869490017,2024/08/15,45,2036,n,,,,Spaghettificate,"Stop Hitting Yourself | Beach Ball | Pest Hammer | Dragonshead Cannon | Item of Sentiment | Staff of the Woodlands"
n6icole,328269255,2025/01/09,45,2035,n,Mini,,Alpaca,,"Stop Hitting Yourself | Bloxilicious Bubble Gum | Laser Finger Pointers | A Very Special Monster | Clown Bomb | The Christmas Creep | Monster Friend | Frost Potion | Green Epicsauce | Protest Sign: Noobs | Cymbals | Bugle | Ultra-Flat Spray Paint | Basketball | Jingle Bells | Flower Feet | Cursed Mummy Friend | Staff of the Woodlands"
seba3507,72992980,2024/10/31,45,2035,n,Crazy,Apples,Frigid Fox,Disco,"Egg Locater | Soul Lantern | Big Flower"
cryingfor25years,78296164,2024/04/18,45,2035,n,,,Fancy Duck,Pause,"Vine Staff | Teddy Bloxpin | Otherworldly Sceptre | Protest Sign: Save the Noobs"
Spennding,1416433652,2024/09/13,45,2035,y,,,,,"Stop Hitting Yourself | Flower Feet | Eggshot | Teddy Bloxpin | BANG! | Waffle | Chimp Friend"
Thegoodoneisabella,1361974258,2024/09/21,45,2035,n,Swedish,,,Lightning,"Bacon Frying Pan | Egg Locater | Drone | R-80 | Protest Sign: Noobs | Flower Feet | Giant Ninja Star | Green Epicsauce | Chocolate Milk | Squid Launcher"
deathfein,144480083,2025/01/01,45,2035,y,Loaded,,Scorpion,Shatter,"Super Slash Cat Claws | Rat Plague Summoner | Pest Hammer | Pumpkin Gun | Snowball Cannon | Bauble Detector | Game Studio Executive Briefcase | Spell Book of Ice Cold Revenge"
s3ulls,722300023,2024/06/19,45,2034,y,Psycho,Fairy Wings,Little Python,Comic Thwack,"RedBLOX | Egg Locater | Egg Hammer | Exploding Heart | Bloxxy Radar | Stop Hitting Yourself | Sea Sorcerer Staff | Vine Staff | Flower Crossbow | Big Flower | Ancient Firecracker | Pest Hammer | Punk Wrist Cuff | Otherworldly Sceptre"
Kary7w7004,1829742605,2024/08/26,45,2034,n,Cute,Strawberries,8-Bit Tabby Cat,Drop Stars,"Neon Laser Launcher | Otherworldly Sceptre | Crab Horde | Ice Cream"
teles61,527951229,2024/12/05,45,2034,n,Epic,Purple sparkles,8-bit Frog,,"Magical Umbrella | RedBLOX | Green Epicsauce"
teccareccanecca,2705791978,2024/12/18,45,2034,n,Cheeky,Glint in My Eye,Chick Magnet,Drop Robux,"Annoying Elf | The Christmas Creep | The Fiery Sun | Slush Cannon"
JubscreudoGamerr,1393442040,2024/08/31,45,2034,n,,,,Brick,"Basketball | Misfortune Cookie | Foam Finger | Haunted Pizza | Apple Pie | Compass | Tom's Beans | Egg Locater | Pizza | Yellow Card | Taco | Hot Dog | Pirate Juice | Pest Hammer | Starblox Latte | Pumpkin Gun | Stop Hitting Yourself | Pumpkin Bucket | Ancient Firecracker | Cherry Pie | Marshmallow Chirp | Tambourine | Teddy Bloxpin | Chocolate Milk | Saxophone | Roblox Snowglobe | Rolling Pin | Bloxiade | Skeleton Foam Finger | Ultra-Flat Spray Paint | Staff of Sparks | R-80 | Ghost Bag | Soul Lantern | Watermelon | Ice Cream | Protest Sign: Eggs are for eating | Latke | Christmas Cookie | Goblet | Smore | Zombie Protest Sign"
chachagris2,1602731559,2024/08/10,45,2034,n,,,,,"Red Balloon"
Dog1xd,523520165,2024/05/19,45,2034,n,INSOMNIAC,Zzzz,LOLHOO,Ragdoll,"Bug Net | Epicsauce | Monster Mash"
Stinky_Lime78,1252850840,2024/09/22,45,2034,n,uhhactually,Steam Ring,8-Bit Tabby Cat,Comic Thwack,"Stop Hitting Yourself | Cymbals | Neon Laser Launcher | Chicken Gun | Starfish | Chick Horde | Big Flower | Red Stratobloxxer | Ancient Firecracker | Flower Feet | Flute | Squid Launcher | Paint Grenade"
MADREDELA_PATRIA,1395227218,2024/12/14,45,2034,n,Sinister,Starlight,,Abduct,"Cake | Atmoblaster 777"
ToAsTmE9000,494617251,2024/12/11,45,2034,n,Fragrant,Cosmic Trail,Epic Egg,Ascend,"Meteor Staff | Spider Flinger | EPIC Stamper | TOMATOES! | Shark Launcher | Jack Frost | Slush Cannon | Chocolate Milk | Pest Hammer | Earth Horn | Starfish | Chick Horde | Vine Staff | Helen The Hiphipapotamus | Staff of Neverending Frost | Flower Crossbow | Pumpkin Bucket | Latke | Green Epicsauce | Ghost Bag | Ticket Launcher | Pom-Poms | Ra'k Guitar"
FILIPH892,4875767289,2025/01/09,45,2034,n,GAMER,Ominous Egg,Lil Obsy,Baublify,"Chicken Gun | Squid Launcher | Roman Candle | Snowman Gun | Beach Staff | Rainbow Fireworks"
Miri1b2,263636088,2024/06/13,45,2034,n,Evil,Flame Ring,Robot Horse,Abduct,"Epicsauce | Cymbals | Clown Bomb | Throwing Barrel | Cherry Pie | Tambourine | Teddy Bloxpin | Compass | Cowbell | Egg Locater | Frost Potion | Pizza | R-80 | Protest Sign: Noobs | Witches Brew | Stop Hitting Yourself | Basketball"
tempvre,205872024,2024/04/08,45,2034,y,,Supernova,Dazzling Heart,,"Carnagecopia | Mega Mallet"
v4mpiregrrll,1821296432,2024/12/20,45,2034,n,Princess,Ice Aura,Alpaca,Drop Stars,"Stop Hitting Yourself | Teddy Bloxpin | Ceramic Potion | Snowball Cannon | Bauble Detector | Chimp Friend | Green Epicsauce | Big Flower | Rainbow Fireworks | Pest Hammer"
TG_shinno,5572252176,2024/07/14,45,2033,y,Virtuoso,Lightning Cloud,Airborne Bear,Big Bunny,"Foam Finger | Tom's Beans | Science Project: Volcano | Tiger Warrior Club | Staff of the Woodlands | Mega Mallet | The Fiery Sun | Bloxxy Radar"
AgentCleoo,723768561,2024/07/26,45,2033,y,Superhero,,Rat,Shark Attack,"Pumpkin Staff | Basketball | Chicken Gun | Steampunk Zapper | Powerful Paintbrush | Monster Friend | iLift Three | Otherworldly Sceptre | Anubis Staff | Throwing Bolts | Sea Sorcerer Staff | Starfish | Instant Snowman | Mega Mallet | Crab Horde | Chick Horde | Pumpkin Gun | Selfie Stick | Game Studio Executive Briefcase | Ancient Firecracker | Personal Fighter Jets | Pom-Poms | Spray Paint | Squid Launcher"
Taze1011,784986774,2024/07/28,45,2033,n,:-),Orange flame,Stick Friend,Abduct,""
eCupid,326793085,2024/08/01,45,2033,y,Nametag,,,Comic Thwack,"Megagavel"
NajaDj,477386169,2024/10/03,45,2033,n,Vibrant,,Rainbow Phoenix,,"Flute | Sparkler | BANG! | Dragonshead Cannon | Item of Sentiment | Green Epicsauce | Didgeridoo"
llamaPug0,315394013,2025/01/11,45,2033,n,Epic,OOF,Gingerbread Man,Drop Stars,"Snowball Cannon | Bauble Detector | Pest Hammer | Dragonshead Cannon | Moonwalk Potion | Protest Sign: Noobs"
mercfangz,3635182437,2024/11/08,45,2032,n,Cold,Heartbeat,Dazzling Heart,Halrog of Prey,"Bacon Frying Pan | Starfish | Didgeridoo | Witches Brew | Neon Throwing Stars | Chimp Friend | Super Slash Cat Claws | Silly Guitar | Metal Guitar | Selfie Stick"
HypnosPhilos,239336822,2024/08/10,45,2032,n,Eggceptional,,,Terminate,"Eggstaff | Item of Sentiment | Slush Cannon | The Celebrator"
cowgirl2098,89525826,2024/07/09,45,2032,n,Cute,Light Sprite,Ollie Octopus,Shark Attack,"Stop Hitting Yourself | Big Flower | April Showers | Paint Grenade | Science Project: Volcano"
MischEvieous,106822530,2024/05/04,45,2032,n,,,,Gravestone,"Epicsauce | RedBLOX | Foam Finger | Fortune Telling Eight Ball | Item of Sentiment | Killer Whale Launcher | Spray Paint | Flute | Frying Pan | Magical Umbrella | Pirate Juice | Torch | Pest Hammer | Party Horn | Big Flower"
Koshka_Milki4,922016916,2025/01/01,45,2032,y,Nametag,Sprinkling Snowflakes,Merry Snowflake,Eggify,"The Celebrator | Snowball Cannon | Bauble Detector | Disguise Watch"
Jordawnia275,3425552112,2024/06/20,45,2031,n,2nd Seasoneer,,Ollie Octopus,Freeze,"Police Badge | Disguise Watch | Throwing Barrel | Pest Hammer | Starblox Latte"
HyperCookiebruh,2301915313,2024/07/23,45,2031,n,Boxer,Hearts,,Terminate,"Stop Hitting Yourself | Big Stick | Ra'k Guitar"
ROBLOXBIMBO1,999358959,2024/11/02,45,2031,n,Stranger,Target,Paper Poltergeist,Spaghettificate,"Protest Sign: Pro Fake Mustache | Killer Whale Launcher | Protest Sign: Egg Hunt Nao | Selfie Stick | Shade Potion | Soul Lantern"
Princezz_LeyLey,3390297402,2024/12/18,45,2031,n,Princess,Roblox logos,Jellyfish,Camouflage,"Protest Sign: Save the Noobs | Witches Brew"
trmilq,460303981,2024/09/07,45,2031,n,Idol,,,Terminate,"Squid Launcher"
Quattro_IV1,2576002439,2024/12/17,45,2031,n,Zombie,,,Curse,""
luigimatteo123,186765488,2024/11/30,45,2031,n,,,,Zero Gravity Ragdoll,"Beach Staff | Police Badge | Pirate Hook | Neon Laser Launcher | Red Foam Finger | Taco | Hot Dog | Chocolate Milk | Starblox Latte | Paint Grenade | Cymbals | Fortune Telling Eight Ball | Boxing Glove Launcher | Director's Clapboard | Beast Claws | Goblet | Bloxiade | Flower Crossbow | Red Balloon | The Fiery Sun | Protest Sign: Pro Fake Mustache | Roblox Snowglobe | Face Off Potion | Ancient Firecracker | Basketball | Saxophone | Rolling Pin | Tambourine | Bloxxy Radar | Green Epicsauce"
kitsunelanina,1167359454,2024/12/21,45,2031,n,Sweet,Hearts,Kawaii Cat,Drop Tokens,"Caltrops | Bauble Detector | Otherworldly Sceptre | Skele-tar"
1f41ry1,1522078237,2024/08/10,45,2030,y,Lovely,Black flame,Star Buddy,Lovely Explosion,"Killer Whale Launcher | Vine Staff | Love Hurts Ray Gun | Alpaca Plushie | Squid Launcher | Selfie Stick | Ink Launcher | The Fiery Sun | Bonk Bat"
Ayooabdiyw,2664858290,2024/09/12,45,2030,n,Geek,Black sparkles,8-Bit Tabby Cat,Ascend,"Pumpkin Staff | Bloxilicious Bubble Gum | Snowball | Spider Flinger | Disguise Watch | Noob Pop | Monster Mash | Squid Launcher | Monster Friend | Eggshot | Egg Locater | Otherworldly Sceptre | Metal Detector | Noob Hot Chocolate | Pest Hammer | Slushie | Pumpkin Gun | Epicsauce | Cymbals | Pinata Bat | Double Cheezburger | Halloween Sparkler | Beach Staff | Marshmallow Chirp | Ra'k Guitar | Teddy Bloxpin | A Very Special Monster | Latke | Big Flower | Rolling Pin | Winter Snowfall | Protest Sign: Noobs | Selfie Stick | Red Stratobloxxer | R-80 | Pizza | Soul Lantern | Flute | Slush Cannon | Bugle | Spinning Robot Helmet | The Celebrator | Dragon Plushie | Cursed Mummy Friend | Lightblox Jar"
Kittychjss,1738625187,2024/07/26,45,2030,n,.,Zzzz,,Abduct,"Stop Hitting Yourself | Drone | April Showers | Staff of the Woodlands"
Ink_SansWithETDYT,461556701,2024/12/07,45,2030,n,Artist,Lightning Storm,Fiery Phoenix,Disappear,"Fake C4 | R-80 | Staff of the Woodlands | Torch | Magic Dragon | Lightblox Jar"
CconKaa,1633983255,2024/12/28,45,2030,n,NPC,,,Curse,"Snowball Cannon | The Midas Glove"
blxeli,1569312338,2024/09/15,45,2030,n,Myth,,Fluffy Unicorn,Bouncy,"Flute | Silly Guitar | Torch | Spinning Robot Helmet | Teddy Bloxpin | R-80 | Face Off Potion"
f4cadee,1401663071,2024/09/30,45,2030,n,.,,,Lightning,"Egg Locater | Frost Potion | R-80 | Didgeridoo | Christmas Tree Launcher | Exploding Heart | Pest Hammer | Staff of the Woodlands | Big Flower"
Dmanisfire2005,977547089,2024/09/15,45,2029,n,skulls,Flame Ring,Freedom Eagle,Lightning,"Otherworldly Sceptre | Haunted Pizza | Metal Guitar | Dance Potion | Pest Hammer | Saxophone | Rainbow Fireworks"
JustChillin95,73719743,2024/09/08,45,2029,n,Artist,,,,"Otherworldly Sceptre"
imzikki,1174249826,2024/05/02,45,2029,n,.,,,Abduct,"Stop Hitting Yourself | Red Pirate Juice | Ultra-Flat Spray Paint | Snowball | Face Off Potion | Christmas Cookie | Hot Chocolate | Teddy Bloxpin | Item of Sentiment | Tom's Beans | Lightblox Jar"
SofiCarita_30,1516820968,2024/05/17,45,2029,n,:-),Cookies,The Cube,Disco,"Noob Pop | Monster Mash | Chimp Friend | Witches Brew | Stop Hitting Yourself"
linndsseyyy,136285697,2024/09/08,45,2029,n,Legend,Watermelons,Raptor,,"Lightblox Jar | Cymbals | Saxophone | Hot Chocolate | Spray Paint | Starblox Latte | Clown Bomb"
Honkries,2393817708,2024/12/30,45,2029,n,,,,Ascend,"Bauble Detector"
FF0ULZ,2037204634,2024/08/20,45,2029,n,Geek,,Blue Balloon Animal,,"Tom's Beans | Baseball Bat | Pest Hammer"
dirdysocks,1112271041,2024/09/28,45,2029,n,Genius,,Fancy Duck,Separate,"Foam Finger | Teddy Bloxpin | Otherworldly Sceptre | Ticket Launcher | Torch | Stop Hitting Yourself | Chocolate Milk"
SadBoy20070,1030217571,2024/12/18,45,2029,n,Demigod,Blue flame,Dragon,Disco,"Stop Hitting Yourself | Protest Sign: Noobs | Wooden Sword | Ultra-Flat Spray Paint | Teddy Bloxpin | BANG! | Saxophone | Drone"
ANTHO1590,285599714,2024/05/30,45,2028,n,Demigod,Lemons,Eye,,"Protest Sign: Noobs | Basketball | Ultra-Flat Spray Paint | Chocolate Milk | Drone | Flower Feet"
qvexin,2708335565,2024/12/08,45,2028,n,,Wisps,Capybara,Disappear,"Banana Peel | Disguise Watch | Icicle Cannon | Alpaca Plushie | Shark Launcher | Hedgehog Friend | Otherworldly Sceptre | Ink Launcher | Flower Feet | Epic Popper | Bongos | Starfish | Bundle of TNT | Gravity Gun | Big Flower | Tennis Racket | Green Balloon | Spray Paint | Frisbee | Ice Cream | Frost Potion | Electric Blue | Egg Hammer | Bacon Launcher | RoVacuum | Bandit Dog | Cymbals | Starfish Shuriken | Tambourine | Protest Sign: Save the Noobs | Inflatable Saxophone | Boxing Glove Launcher | Teddy Bloxpin | Giant Ninja Star | Ceramic Potion | Speech Bubble | Shade Potion | Selfie Stick | Green Epicsauce | R-80 | Soul Lantern | Cupcake Launcher | Panda Friend | Pom-Poms | Ra'k Guitar | Caltrops"
romneeksdf,2708347944,2024/12/15,45,2028,n,Snowflake,Aqua Aura,,Ascend,"Meteor Staff | Chameleon Potion | Pumpkin Gun | Stop Hitting Yourself | Snowball Cannon | Dragonshead Cannon | Staff of the Woodlands | R-80"
Kalino4kak,1545708700,2024/12/25,45,2028,n,,,,,"Bauble Staff | Bauble Detector | Snowball Cannon"
Luna38256,203532664,2024/10/04,45,2028,n,,,,Drop Stars,"Staff of the Woodlands | Snowman Gun"
notailyyy,918881287,2025/01/11,45,2028,n,,,,Burn,"Snowball Cannon | Bauble Detector"
Ammmirrrrrrrr,171648918,2024/12/29,45,2028,n,Humble,Shadow Feet,Kenny the Koala,Bird of Prey,"Frosted Santa | Snowball Cannon | Saxophone | Seranok's Golden Chalice of Fame | Snowman Gun | Teddy Bloxpin | Gravity Gun | Chick Horde | Soul Lantern | Spell Book of Ice Cold Revenge"
tcxiq5,873767690,2024/08/11,45,2028,n,Fresh,Fabergé Trio,Parrot,Comic Thwack,"Beach Staff | Robo Companion"
vrenlq,1712046965,2024/12/14,45,2028,n,Plucky,Sonic Boom,Dr. Ishmael,Drop Stars,"Snowball | Torch | Squid Launcher"
